,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
230338,230338,2018-04-25 00:33:15,193,4309,129.57,2075595,24,0,0
230339,230339,2018-04-25 00:33:19,172,2948,57.03,2075599,24,0,0
230340,230340,2018-04-25 00:34:31,606,4956,16.99,2075671,24,0,0
230341,230341,2018-04-25 00:35:12,4412,7326,120.14,2075712,24,0,0
230342,230342,2018-04-25 00:35:24,3230,9943,111.17,2075724,24,0,0
230343,230343,2018-04-25 00:35:50,4906,6302,1.05,2075750,24,0,0
230344,230344,2018-04-25 00:36:39,4864,8540,0.34,2075799,24,0,0
230345,230345,2018-04-25 00:37:06,3324,3206,91.59,2075826,24,0,0
230346,230346,2018-04-25 00:37:42,2725,1072,14.64,2075862,24,0,0
230347,230347,2018-04-25 00:37:47,2780,6419,32.93,2075867,24,0,0
230348,230348,2018-04-25 00:38:15,1762,4792,4.44,2075895,24,0,0
230349,230349,2018-04-25 00:38:35,1014,8159,150.81,2075915,24,0,0
230350,230350,2018-04-25 00:39:14,1448,391,2.85,2075954,24,0,0
230351,230351,2018-04-25 00:39:54,2707,8343,19.31,2075994,24,0,0
230352,230352,2018-04-25 00:41:19,1777,6727,23.25,2076079,24,0,0
230353,230353,2018-04-25 00:41:37,4896,9570,13.57,2076097,24,0,0
230354,230354,2018-04-25 00:41:53,2118,5727,28.54,2076113,24,0,0
230355,230355,2018-04-25 00:44:36,3100,6745,110.86,2076276,24,0,0
230356,230356,2018-04-25 00:44:48,286,6515,22.56,2076288,24,0,0
230357,230357,2018-04-25 00:45:10,3116,2860,172.64,2076310,24,0,0
230358,230358,2018-04-25 00:45:49,3900,9827,13.8,2076349,24,0,0
230359,230359,2018-04-25 00:46:11,2164,2497,224.88,2076371,24,1,1
230360,230360,2018-04-25 00:46:18,376,1010,24.39,2076378,24,0,0
230361,230361,2018-04-25 00:47:44,4289,1117,89.62,2076464,24,0,0
230362,230362,2018-04-25 00:47:47,4546,8630,16.13,2076467,24,0,0
230363,230363,2018-04-25 00:48:29,3360,6683,36.4,2076509,24,0,0
230364,230364,2018-04-25 00:49:05,361,156,48.13,2076545,24,0,0
230365,230365,2018-04-25 00:49:29,3627,7730,36.79,2076569,24,0,0
230366,230366,2018-04-25 00:51:17,3131,1610,24.9,2076677,24,0,0
230367,230367,2018-04-25 00:51:28,3516,9163,124.64,2076688,24,0,0
230368,230368,2018-04-25 00:51:41,3108,9611,7.41,2076701,24,0,0
230369,230369,2018-04-25 00:51:44,2384,3982,74.1,2076704,24,0,0
230370,230370,2018-04-25 00:51:53,1902,9668,19.6,2076713,24,0,0
230371,230371,2018-04-25 00:52:16,3372,1370,19.4,2076736,24,0,0
230372,230372,2018-04-25 00:52:23,1126,5524,17.65,2076743,24,0,0
230373,230373,2018-04-25 00:53:48,116,8761,21.13,2076828,24,0,0
230374,230374,2018-04-25 00:54:36,2253,5805,30.84,2076876,24,0,0
230375,230375,2018-04-25 00:55:05,4994,4092,160.47,2076905,24,0,0
230376,230376,2018-04-25 00:55:06,2196,4738,26.96,2076906,24,0,0
230377,230377,2018-04-25 00:55:48,2697,1564,50.74,2076948,24,0,0
230378,230378,2018-04-25 00:58:12,2669,4742,14.65,2077092,24,0,0
230379,230379,2018-04-25 00:58:35,4296,4991,82.16,2077115,24,0,0
230380,230380,2018-04-25 00:58:51,1181,8244,58.98,2077131,24,0,0
230381,230381,2018-04-25 00:59:06,4710,1059,94.46,2077146,24,0,0
230382,230382,2018-04-25 00:59:13,4622,8643,63.27,2077153,24,0,0
230383,230383,2018-04-25 00:59:31,3843,5854,8.66,2077171,24,0,0
230384,230384,2018-04-25 00:59:33,4369,3442,68.4,2077173,24,0,0
230385,230385,2018-04-25 01:01:00,4929,5295,14.31,2077260,24,0,0
230386,230386,2018-04-25 01:01:43,4025,5799,24.39,2077303,24,0,0
230387,230387,2018-04-25 01:01:52,4465,6848,35.28,2077312,24,0,0
230388,230388,2018-04-25 01:03:56,524,1670,19.46,2077436,24,0,0
230389,230389,2018-04-25 01:04:05,1171,8192,57.18,2077445,24,0,0
230390,230390,2018-04-25 01:04:12,1399,4472,37.34,2077452,24,0,0
230391,230391,2018-04-25 01:05:54,1186,4644,110.47,2077554,24,0,0
230392,230392,2018-04-25 01:06:29,4974,7196,63.15,2077589,24,0,0
230393,230393,2018-04-25 01:06:58,148,2953,37.86,2077618,24,0,0
230394,230394,2018-04-25 01:07:05,1932,9670,57.07,2077625,24,0,0
230395,230395,2018-04-25 01:07:28,4625,946,131.3,2077648,24,0,0
230396,230396,2018-04-25 01:08:36,1815,7176,85.08,2077716,24,0,0
230397,230397,2018-04-25 01:09:22,2111,6855,14.53,2077762,24,0,0
230398,230398,2018-04-25 01:10:19,1388,2794,42.35,2077819,24,0,0
230399,230399,2018-04-25 01:10:39,4408,8606,15.98,2077839,24,0,0
230400,230400,2018-04-25 01:11:02,487,4378,27.56,2077862,24,0,0
230401,230401,2018-04-25 01:11:45,4934,959,99.39,2077905,24,0,0
230402,230402,2018-04-25 01:12:05,1844,6154,9.46,2077925,24,0,0
230403,230403,2018-04-25 01:12:40,3335,7950,100.01,2077960,24,0,0
230404,230404,2018-04-25 01:13:05,3694,8716,98.77,2077985,24,0,0
230405,230405,2018-04-25 01:14:26,4858,1532,12.86,2078066,24,0,0
230406,230406,2018-04-25 01:14:31,271,5354,6.64,2078071,24,0,0
230407,230407,2018-04-25 01:15:04,4246,259,2.47,2078104,24,0,0
230408,230408,2018-04-25 01:15:16,1522,1694,0.64,2078116,24,0,0
230409,230409,2018-04-25 01:16:01,2213,5869,91.5,2078161,24,0,0
230410,230410,2018-04-25 01:16:34,4430,5773,89.19,2078194,24,0,0
230411,230411,2018-04-25 01:16:37,1623,6161,95.21,2078197,24,0,0
230412,230412,2018-04-25 01:16:57,1108,8932,0.92,2078217,24,0,0
230413,230413,2018-04-25 01:16:57,4110,4235,69.66,2078217,24,0,0
230414,230414,2018-04-25 01:17:19,2605,99,22.01,2078239,24,0,0
230415,230415,2018-04-25 01:17:38,3958,7196,94.59,2078258,24,0,0
230416,230416,2018-04-25 01:19:21,3625,9601,40.27,2078361,24,0,0
230417,230417,2018-04-25 01:20:02,4383,6381,79.94,2078402,24,0,0
230418,230418,2018-04-25 01:20:04,3661,8283,33.77,2078404,24,0,0
230419,230419,2018-04-25 01:20:56,666,8140,84.66,2078456,24,0,0
230420,230420,2018-04-25 01:21:02,1531,3439,12.2,2078462,24,0,0
230421,230421,2018-04-25 01:21:10,2814,5357,82.24,2078470,24,0,0
230422,230422,2018-04-25 01:22:04,3960,1512,41.36,2078524,24,0,0
230423,230423,2018-04-25 01:22:09,1639,5107,7.57,2078529,24,0,0
230424,230424,2018-04-25 01:22:12,2788,5479,65.38,2078532,24,0,0
230425,230425,2018-04-25 01:24:02,274,1190,64.7,2078642,24,0,0
230426,230426,2018-04-25 01:25:02,4678,3605,128.64,2078702,24,0,0
230427,230427,2018-04-25 01:25:57,2018,1717,108.44,2078757,24,0,0
230428,230428,2018-04-25 01:26:25,981,9731,44.98,2078785,24,0,0
230429,230429,2018-04-25 01:27:24,1947,4090,34.26,2078844,24,0,0
230430,230430,2018-04-25 01:28:48,3495,8656,20.29,2078928,24,0,0
230431,230431,2018-04-25 01:28:59,1833,4858,65.73,2078939,24,0,0
230432,230432,2018-04-25 01:29:15,3907,8193,26.63,2078955,24,0,0
230433,230433,2018-04-25 01:30:27,1747,9637,121.97,2079027,24,0,0
230434,230434,2018-04-25 01:31:21,670,1262,31.23,2079081,24,0,0
230435,230435,2018-04-25 01:31:55,98,1736,10.06,2079115,24,0,0
230436,230436,2018-04-25 01:32:11,403,5503,78.92,2079131,24,0,0
230437,230437,2018-04-25 01:32:33,1113,6727,139.21,2079153,24,0,0
230438,230438,2018-04-25 01:33:13,3400,6354,13.34,2079193,24,0,0
230439,230439,2018-04-25 01:33:27,4653,8727,29.74,2079207,24,0,0
230440,230440,2018-04-25 01:34:25,665,8975,28.05,2079265,24,0,0
230441,230441,2018-04-25 01:34:44,3225,6107,85.56,2079284,24,0,0
230442,230442,2018-04-25 01:34:57,1023,4437,23.87,2079297,24,0,0
230443,230443,2018-04-25 01:36:03,314,3849,66.9,2079363,24,0,0
230444,230444,2018-04-25 01:36:12,811,8244,37.23,2079372,24,0,0
230445,230445,2018-04-25 01:36:16,701,248,10.08,2079376,24,0,0
230446,230446,2018-04-25 01:37:06,4604,9745,90.56,2079426,24,0,0
230447,230447,2018-04-25 01:37:39,4890,8963,148.77,2079459,24,0,0
230448,230448,2018-04-25 01:37:44,2824,4436,88.27,2079464,24,0,0
230449,230449,2018-04-25 01:37:52,477,425,13.0,2079472,24,0,0
230450,230450,2018-04-25 01:38:04,2969,5292,21.07,2079484,24,0,0
230451,230451,2018-04-25 01:38:12,3437,5711,59.38,2079492,24,0,0
230452,230452,2018-04-25 01:38:25,1314,5855,85.35,2079505,24,0,0
230453,230453,2018-04-25 01:38:41,1434,7724,57.19,2079521,24,0,0
230454,230454,2018-04-25 01:38:55,4992,6053,32.06,2079535,24,0,0
230455,230455,2018-04-25 01:39:29,194,2744,66.17,2079569,24,0,0
230456,230456,2018-04-25 01:39:33,2202,8866,40.65,2079573,24,0,0
230457,230457,2018-04-25 01:39:54,841,3020,95.33,2079594,24,0,0
230458,230458,2018-04-25 01:40:19,4231,1938,43.57,2079619,24,0,0
230459,230459,2018-04-25 01:40:26,3129,3742,57.07,2079626,24,0,0
230460,230460,2018-04-25 01:41:33,4054,3780,6.53,2079693,24,0,0
230461,230461,2018-04-25 01:41:40,3355,8177,14.78,2079700,24,0,0
230462,230462,2018-04-25 01:42:38,3522,7424,75.6,2079758,24,0,0
230463,230463,2018-04-25 01:43:37,2107,8201,28.85,2079817,24,0,0
230464,230464,2018-04-25 01:44:33,1264,1972,70.45,2079873,24,0,0
230465,230465,2018-04-25 01:44:43,1977,1564,21.4,2079883,24,0,0
230466,230466,2018-04-25 01:46:38,1432,3367,49.28,2079998,24,0,0
230467,230467,2018-04-25 01:47:50,3376,9583,16.68,2080070,24,0,0
230468,230468,2018-04-25 01:48:32,1481,4698,7.56,2080112,24,0,0
230469,230469,2018-04-25 01:48:44,1846,5384,15.13,2080124,24,0,0
230470,230470,2018-04-25 01:48:52,3280,6615,95.6,2080132,24,0,0
230471,230471,2018-04-25 01:49:19,2574,7432,27.74,2080159,24,0,0
230472,230472,2018-04-25 01:49:34,183,1126,49.9,2080174,24,0,0
230473,230473,2018-04-25 01:49:41,4284,2899,33.31,2080181,24,0,0
230474,230474,2018-04-25 01:49:47,2829,3456,19.35,2080187,24,0,0
230475,230475,2018-04-25 01:50:09,1146,2367,43.08,2080209,24,0,0
230476,230476,2018-04-25 01:50:31,2169,712,60.46,2080231,24,0,0
230477,230477,2018-04-25 01:50:48,4251,3427,205.73,2080248,24,0,0
230478,230478,2018-04-25 01:51:09,4035,5879,13.67,2080269,24,0,0
230479,230479,2018-04-25 01:51:21,3431,198,61.65,2080281,24,0,0
230480,230480,2018-04-25 01:51:43,4729,6735,32.48,2080303,24,0,0
230481,230481,2018-04-25 01:51:44,519,6445,84.07,2080304,24,0,0
230482,230482,2018-04-25 01:52:28,4517,8649,11.99,2080348,24,0,0
230483,230483,2018-04-25 01:52:33,119,54,64.72,2080353,24,0,0
230484,230484,2018-04-25 01:52:56,3630,1124,42.42,2080376,24,0,0
230485,230485,2018-04-25 01:53:23,4858,9873,4.23,2080403,24,0,0
230486,230486,2018-04-25 01:53:23,4005,897,52.27,2080403,24,0,0
230487,230487,2018-04-25 01:53:50,1234,1041,15.27,2080430,24,0,0
230488,230488,2018-04-25 01:54:20,3937,1315,204.81,2080460,24,0,0
230489,230489,2018-04-25 01:54:36,4815,4853,49.16,2080476,24,0,0
230490,230490,2018-04-25 01:55:02,912,9031,158.23,2080502,24,0,0
230491,230491,2018-04-25 01:55:21,189,4704,0.83,2080521,24,0,0
230492,230492,2018-04-25 01:55:28,117,4967,44.54,2080528,24,0,0
230493,230493,2018-04-25 01:55:46,2725,5482,26.5,2080546,24,0,0
230494,230494,2018-04-25 01:55:49,3574,7368,110.33,2080549,24,0,0
230495,230495,2018-04-25 01:55:54,1456,1687,61.36,2080554,24,1,2
230496,230496,2018-04-25 01:56:36,4990,5007,69.56,2080596,24,0,0
230497,230497,2018-04-25 01:56:45,1056,542,56.19,2080605,24,0,0
230498,230498,2018-04-25 01:57:03,1495,6757,14.59,2080623,24,0,0
230499,230499,2018-04-25 01:57:10,4024,3232,11.14,2080630,24,0,0
230500,230500,2018-04-25 01:57:21,36,3404,21.35,2080641,24,0,0
230501,230501,2018-04-25 01:57:40,4011,4325,27.35,2080660,24,0,0
230502,230502,2018-04-25 01:57:55,2711,7922,53.27,2080675,24,0,0
230503,230503,2018-04-25 01:58:17,3248,168,5.71,2080697,24,0,0
230504,230504,2018-04-25 01:58:53,3677,9593,8.85,2080733,24,0,0
230505,230505,2018-04-25 01:59:59,3179,1609,49.56,2080799,24,0,0
230506,230506,2018-04-25 02:00:18,1535,6221,153.09,2080818,24,0,0
230507,230507,2018-04-25 02:00:39,1480,9965,26.39,2080839,24,0,0
230508,230508,2018-04-25 02:00:54,729,5864,37.34,2080854,24,0,0
230509,230509,2018-04-25 02:01:14,2102,6629,59.66,2080874,24,0,0
230510,230510,2018-04-25 02:01:24,3792,1163,42.71,2080884,24,0,0
230511,230511,2018-04-25 02:02:05,2202,5405,59.34,2080925,24,0,0
230512,230512,2018-04-25 02:02:07,1692,4461,98.92,2080927,24,0,0
230513,230513,2018-04-25 02:02:27,3129,2399,102.22,2080947,24,0,0
230514,230514,2018-04-25 02:03:00,3445,7990,46.14,2080980,24,0,0
230515,230515,2018-04-25 02:03:28,304,7459,123.9,2081008,24,0,0
230516,230516,2018-04-25 02:03:35,2754,8594,69.67,2081015,24,0,0
230517,230517,2018-04-25 02:03:47,849,9119,77.07,2081027,24,0,0
230518,230518,2018-04-25 02:03:53,2722,7462,24.36,2081033,24,0,0
230519,230519,2018-04-25 02:03:58,1866,4769,139.77,2081038,24,0,0
230520,230520,2018-04-25 02:04:15,2321,9994,66.61,2081055,24,0,0
230521,230521,2018-04-25 02:04:17,2505,8525,30.51,2081057,24,0,0
230522,230522,2018-04-25 02:04:23,1197,974,44.99,2081063,24,0,0
230523,230523,2018-04-25 02:04:41,4013,3942,12.54,2081081,24,0,0
230524,230524,2018-04-25 02:06:38,4309,9133,3.97,2081198,24,0,0
230525,230525,2018-04-25 02:07:56,1662,2420,12.99,2081276,24,0,0
230526,230526,2018-04-25 02:09:06,4570,5374,15.74,2081346,24,0,0
230527,230527,2018-04-25 02:09:45,150,2974,30.88,2081385,24,0,0
230528,230528,2018-04-25 02:09:50,2241,3656,13.55,2081390,24,0,0
230529,230529,2018-04-25 02:09:52,2651,173,52.69,2081392,24,0,0
230530,230530,2018-04-25 02:09:58,4002,7184,74.02,2081398,24,0,0
230531,230531,2018-04-25 02:10:05,1219,3956,90.1,2081405,24,0,0
230532,230532,2018-04-25 02:11:03,2238,9998,40.96,2081463,24,0,0
230533,230533,2018-04-25 02:11:12,2437,6301,77.14,2081472,24,0,0
230534,230534,2018-04-25 02:11:29,857,7830,24.63,2081489,24,0,0
230535,230535,2018-04-25 02:12:11,3112,4091,26.46,2081531,24,0,0
230536,230536,2018-04-25 02:12:37,50,5347,68.26,2081557,24,0,0
230537,230537,2018-04-25 02:13:30,197,4150,49.34,2081610,24,0,0
230538,230538,2018-04-25 02:14:40,4289,5393,83.65,2081680,24,0,0
230539,230539,2018-04-25 02:15:08,3436,7428,31.06,2081708,24,0,0
230540,230540,2018-04-25 02:15:19,4208,7604,56.88,2081719,24,0,0
230541,230541,2018-04-25 02:15:57,3293,5762,108.45,2081757,24,0,0
230542,230542,2018-04-25 02:16:29,755,2175,57.0,2081789,24,0,0
230543,230543,2018-04-25 02:17:06,1531,7726,53.2,2081826,24,0,0
230544,230544,2018-04-25 02:17:28,1974,3958,55.93,2081848,24,0,0
230545,230545,2018-04-25 02:17:29,2352,8080,15.14,2081849,24,0,0
230546,230546,2018-04-25 02:17:38,3529,7134,67.24,2081858,24,0,0
230547,230547,2018-04-25 02:18:07,2562,6549,71.06,2081887,24,0,0
230548,230548,2018-04-25 02:18:32,370,1709,10.67,2081912,24,0,0
230549,230549,2018-04-25 02:18:54,3784,266,102.78,2081934,24,0,0
230550,230550,2018-04-25 02:19:00,2801,2843,19.08,2081940,24,0,0
230551,230551,2018-04-25 02:19:53,4830,2801,39.56,2081993,24,0,0
230552,230552,2018-04-25 02:20:09,2325,4058,12.92,2082009,24,0,0
230553,230553,2018-04-25 02:20:15,1319,4432,82.1,2082015,24,0,0
230554,230554,2018-04-25 02:20:38,3455,1923,166.72,2082038,24,0,0
230555,230555,2018-04-25 02:20:45,2510,9829,39.19,2082045,24,0,0
230557,230557,2018-04-25 02:21:11,2229,3235,44.47,2082071,24,0,0
230556,230556,2018-04-25 02:21:11,3328,9109,37.63,2082071,24,0,0
230558,230558,2018-04-25 02:21:31,4887,5824,27.54,2082091,24,0,0
230559,230559,2018-04-25 02:23:05,3181,1556,122.74,2082185,24,0,0
230560,230560,2018-04-25 02:23:08,4855,6174,58.99,2082188,24,0,0
230561,230561,2018-04-25 02:23:10,4916,3804,33.88,2082190,24,0,0
230562,230562,2018-04-25 02:23:10,1769,433,49.69,2082190,24,0,0
230563,230563,2018-04-25 02:23:11,1487,2475,73.56,2082191,24,0,0
230564,230564,2018-04-25 02:23:13,4,6553,70.74,2082193,24,0,0
230565,230565,2018-04-25 02:23:33,2085,6242,98.66,2082213,24,0,0
230566,230566,2018-04-25 02:24:19,3793,9250,58.77,2082259,24,0,0
230567,230567,2018-04-25 02:24:26,2285,8518,56.46,2082266,24,0,0
230568,230568,2018-04-25 02:24:50,1666,5125,13.7,2082290,24,0,0
230569,230569,2018-04-25 02:25:06,2183,3117,83.69,2082306,24,0,0
230570,230570,2018-04-25 02:25:46,4841,390,106.7,2082346,24,0,0
230571,230571,2018-04-25 02:25:47,2111,5630,19.68,2082347,24,0,0
230572,230572,2018-04-25 02:25:56,4722,9971,14.7,2082356,24,0,0
230573,230573,2018-04-25 02:26:00,2438,1559,143.91,2082360,24,0,0
230574,230574,2018-04-25 02:28:01,1653,2249,19.46,2082481,24,0,0
230575,230575,2018-04-25 02:28:12,303,9992,43.94,2082492,24,0,0
230576,230576,2018-04-25 02:28:32,154,8730,56.48,2082512,24,0,0
230577,230577,2018-04-25 02:28:41,3465,1792,150.76,2082521,24,0,0
230578,230578,2018-04-25 02:28:47,3873,9690,38.24,2082527,24,0,0
230579,230579,2018-04-25 02:29:00,3814,3855,16.65,2082540,24,0,0
230580,230580,2018-04-25 02:29:45,4136,2319,22.87,2082585,24,0,0
230581,230581,2018-04-25 02:30:32,3519,1916,31.81,2082632,24,0,0
230582,230582,2018-04-25 02:30:36,4044,6165,36.94,2082636,24,0,0
230583,230583,2018-04-25 02:31:05,3052,7186,38.98,2082665,24,0,0
230584,230584,2018-04-25 02:32:05,4713,6593,26.0,2082725,24,0,0
230585,230585,2018-04-25 02:32:06,2128,2411,21.2,2082726,24,0,0
230586,230586,2018-04-25 02:32:16,4406,303,29.84,2082736,24,0,0
230587,230587,2018-04-25 02:33:02,2780,8527,83.62,2082782,24,0,0
230588,230588,2018-04-25 02:33:04,306,3902,61.29,2082784,24,0,0
230589,230589,2018-04-25 02:33:46,3152,915,29.58,2082826,24,0,0
230590,230590,2018-04-25 02:33:56,390,6743,0.49,2082836,24,0,0
230591,230591,2018-04-25 02:33:59,1402,3224,120.12,2082839,24,1,2
230592,230592,2018-04-25 02:34:44,3108,7323,6.54,2082884,24,0,0
230593,230593,2018-04-25 02:35:01,4007,4837,57.2,2082901,24,0,0
230594,230594,2018-04-25 02:35:07,4159,9467,92.39,2082907,24,0,0
230595,230595,2018-04-25 02:35:12,3288,1642,134.4,2082912,24,0,0
230596,230596,2018-04-25 02:35:43,2112,6300,68.23,2082943,24,0,0
230597,230597,2018-04-25 02:35:49,4897,4629,21.0,2082949,24,0,0
230598,230598,2018-04-25 02:36:48,3503,4376,34.1,2083008,24,0,0
230599,230599,2018-04-25 02:36:56,2926,7920,9.96,2083016,24,0,0
230600,230600,2018-04-25 02:37:35,3866,2627,28.97,2083055,24,0,0
230601,230601,2018-04-25 02:37:42,3904,1227,52.37,2083062,24,0,0
230602,230602,2018-04-25 02:37:44,3344,4203,54.78,2083064,24,0,0
230603,230603,2018-04-25 02:38:26,1603,7358,13.22,2083106,24,0,0
230604,230604,2018-04-25 02:38:38,3339,4838,30.38,2083118,24,0,0
230605,230605,2018-04-25 02:38:44,1289,9778,51.53,2083124,24,0,0
230606,230606,2018-04-25 02:38:53,219,395,57.94,2083133,24,0,0
230607,230607,2018-04-25 02:39:50,2212,5160,10.57,2083190,24,0,0
230608,230608,2018-04-25 02:39:59,1951,4465,70.78,2083199,24,0,0
230609,230609,2018-04-25 02:40:06,2577,4621,73.2,2083206,24,0,0
230610,230610,2018-04-25 02:40:06,2438,8582,203.26,2083206,24,0,0
230611,230611,2018-04-25 02:40:34,3228,4109,8.95,2083234,24,0,0
230612,230612,2018-04-25 02:40:43,4099,7847,87.62,2083243,24,0,0
230613,230613,2018-04-25 02:40:44,1608,403,10.12,2083244,24,0,0
230614,230614,2018-04-25 02:41:26,1380,7624,12.89,2083286,24,0,0
230615,230615,2018-04-25 02:41:47,2095,3326,10.66,2083307,24,0,0
230616,230616,2018-04-25 02:41:53,3735,3351,41.0,2083313,24,0,0
230617,230617,2018-04-25 02:42:09,2141,5373,17.81,2083329,24,0,0
230618,230618,2018-04-25 02:42:19,2636,1317,67.74,2083339,24,0,0
230619,230619,2018-04-25 02:42:46,3969,6421,74.49,2083366,24,0,0
230620,230620,2018-04-25 02:43:03,1693,2388,23.48,2083383,24,0,0
230621,230621,2018-04-25 02:43:12,4561,1795,103.73,2083392,24,0,0
230622,230622,2018-04-25 02:43:45,4465,8950,30.61,2083425,24,0,0
230623,230623,2018-04-25 02:43:53,4442,9296,99.95,2083433,24,0,0
230624,230624,2018-04-25 02:43:57,4302,2537,41.56,2083437,24,0,0
230625,230625,2018-04-25 02:44:01,798,8991,48.07,2083441,24,0,0
230626,230626,2018-04-25 02:44:12,4257,4684,27.71,2083452,24,0,0
230627,230627,2018-04-25 02:44:15,1368,4462,46.33,2083455,24,0,0
230628,230628,2018-04-25 02:44:17,4381,8593,7.36,2083457,24,0,0
230629,230629,2018-04-25 02:44:32,3001,4306,100.88,2083472,24,0,0
230630,230630,2018-04-25 02:44:37,4007,2334,43.7,2083477,24,0,0
230631,230631,2018-04-25 02:45:08,1427,940,11.01,2083508,24,0,0
230632,230632,2018-04-25 02:45:15,1767,4233,44.3,2083515,24,0,0
230633,230633,2018-04-25 02:45:47,1708,1330,42.85,2083547,24,0,0
230634,230634,2018-04-25 02:46:47,2892,4963,69.36,2083607,24,0,0
230635,230635,2018-04-25 02:47:00,2811,469,65.69,2083620,24,0,0
230636,230636,2018-04-25 02:47:22,453,7402,63.47,2083642,24,0,0
230637,230637,2018-04-25 02:47:37,1897,884,3.59,2083657,24,0,0
230638,230638,2018-04-25 02:48:16,1765,2804,49.47,2083696,24,0,0
230639,230639,2018-04-25 02:48:46,226,6414,20.54,2083726,24,0,0
230640,230640,2018-04-25 02:49:22,4365,5,32.65,2083762,24,0,0
230641,230641,2018-04-25 02:49:37,3702,5035,117.05,2083777,24,0,0
230642,230642,2018-04-25 02:49:42,4203,9287,31.9,2083782,24,0,0
230643,230643,2018-04-25 02:50:25,4523,192,34.42,2083825,24,0,0
230644,230644,2018-04-25 02:50:37,3260,5143,26.22,2083837,24,0,0
230645,230645,2018-04-25 02:50:51,2737,6328,157.4,2083851,24,0,0
230646,230646,2018-04-25 02:51:04,1342,7909,74.0,2083864,24,0,0
230647,230647,2018-04-25 02:51:26,568,9067,17.5,2083886,24,0,0
230648,230648,2018-04-25 02:51:42,4419,8921,23.0,2083902,24,0,0
230649,230649,2018-04-25 02:51:43,1464,2807,178.49,2083903,24,0,0
230650,230650,2018-04-25 02:51:50,1143,7927,98.07,2083910,24,0,0
