,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
115019,115019,2018-04-13 00:29:06,1223,9924,9.58,1038546,12,0,0
115020,115020,2018-04-13 00:29:13,3432,1854,53.88,1038553,12,0,0
115021,115021,2018-04-13 00:29:28,1801,8011,30.0,1038568,12,0,0
115022,115022,2018-04-13 00:30:53,2375,2511,19.43,1038653,12,0,0
115023,115023,2018-04-13 00:30:55,2737,6456,89.92,1038655,12,0,0
115024,115024,2018-04-13 00:31:34,1542,2662,11.64,1038694,12,0,0
115025,115025,2018-04-13 00:33:04,3074,4279,12.89,1038784,12,0,0
115026,115026,2018-04-13 00:34:02,2457,1599,88.26,1038842,12,0,0
115027,115027,2018-04-13 00:34:16,2559,1753,56.24,1038856,12,0,0
115028,115028,2018-04-13 00:35:01,1283,4809,90.72,1038901,12,0,0
115029,115029,2018-04-13 00:36:34,1705,326,17.17,1038994,12,0,0
115030,115030,2018-04-13 00:36:38,3552,299,16.73,1038998,12,0,0
115031,115031,2018-04-13 00:36:46,3743,9002,85.57,1039006,12,0,0
115032,115032,2018-04-13 00:37:22,4223,1154,2.67,1039042,12,0,0
115033,115033,2018-04-13 00:37:25,4121,7479,13.03,1039045,12,0,0
115034,115034,2018-04-13 00:37:56,4438,9846,40.61,1039076,12,0,0
115035,115035,2018-04-13 00:38:27,3898,3536,33.34,1039107,12,0,0
115036,115036,2018-04-13 00:38:51,3481,3240,86.35,1039131,12,0,0
115037,115037,2018-04-13 00:39:08,1851,6839,43.68,1039148,12,0,0
115038,115038,2018-04-13 00:39:52,4575,6489,63.2,1039192,12,0,0
115039,115039,2018-04-13 00:40:11,1889,9324,72.67,1039211,12,0,0
115040,115040,2018-04-13 00:42:02,1668,9949,53.1,1039322,12,0,0
115041,115041,2018-04-13 00:42:10,2,7066,72.61,1039330,12,0,0
115042,115042,2018-04-13 00:42:11,3765,8460,10.85,1039331,12,0,0
115043,115043,2018-04-13 00:42:21,4444,7972,129.36,1039341,12,0,0
115044,115044,2018-04-13 00:42:32,2700,8640,34.22,1039352,12,0,0
115045,115045,2018-04-13 00:43:35,1388,3907,36.19,1039415,12,0,0
115046,115046,2018-04-13 00:44:02,1994,2646,17.99,1039442,12,0,0
115047,115047,2018-04-13 00:44:24,3796,692,155.79,1039464,12,0,0
115048,115048,2018-04-13 00:44:27,298,6544,75.94,1039467,12,0,0
115049,115049,2018-04-13 00:44:59,2128,2895,7.2,1039499,12,0,0
115050,115050,2018-04-13 00:47:25,1550,7553,6.66,1039645,12,0,0
115051,115051,2018-04-13 00:47:51,4342,9862,19.16,1039671,12,0,0
115052,115052,2018-04-13 00:47:55,1644,4990,2.84,1039675,12,0,0
115053,115053,2018-04-13 00:48:49,552,6539,81.88,1039729,12,0,0
115054,115054,2018-04-13 00:49:09,4468,2517,12.46,1039749,12,0,0
115055,115055,2018-04-13 00:49:28,3966,9299,12.01,1039768,12,0,0
115056,115056,2018-04-13 00:49:57,134,9628,125.76,1039797,12,0,0
115057,115057,2018-04-13 00:50:39,1542,9788,2.61,1039839,12,0,0
115058,115058,2018-04-13 00:51:00,2472,2445,103.63,1039860,12,0,0
115059,115059,2018-04-13 00:51:37,4565,2944,64.84,1039897,12,0,0
115060,115060,2018-04-13 00:53:26,2123,5384,36.28,1040006,12,0,0
115061,115061,2018-04-13 00:53:35,4599,3880,21.81,1040015,12,1,2
115062,115062,2018-04-13 00:55:37,3157,8771,42.38,1040137,12,0,0
115063,115063,2018-04-13 00:55:41,3400,5804,19.92,1040141,12,0,0
115064,115064,2018-04-13 00:56:05,2336,9619,109.79,1040165,12,0,0
115065,115065,2018-04-13 00:56:11,332,4202,68.39,1040171,12,0,0
115066,115066,2018-04-13 00:56:18,3516,4354,13.45,1040178,12,0,0
115067,115067,2018-04-13 00:57:16,68,3161,19.51,1040236,12,0,0
115068,115068,2018-04-13 00:57:21,3316,2197,35.84,1040241,12,0,0
115069,115069,2018-04-13 00:58:08,286,606,59.39,1040288,12,0,0
115070,115070,2018-04-13 00:59:27,3976,3709,105.62,1040367,12,0,0
115071,115071,2018-04-13 01:00:25,348,7584,201.57,1040425,12,0,0
115072,115072,2018-04-13 01:00:34,3488,1353,56.99,1040434,12,0,0
115073,115073,2018-04-13 01:00:38,3334,1833,73.19,1040438,12,0,0
115074,115074,2018-04-13 01:02:18,1453,3016,18.82,1040538,12,0,0
115075,115075,2018-04-13 01:02:24,3482,129,10.7,1040544,12,0,0
115076,115076,2018-04-13 01:03:21,4882,8369,44.76,1040601,12,0,0
115077,115077,2018-04-13 01:03:35,570,9790,82.23,1040615,12,0,0
115078,115078,2018-04-13 01:04:06,537,2736,98.59,1040646,12,0,0
115079,115079,2018-04-13 01:05:22,1065,9336,52.71,1040722,12,0,0
115080,115080,2018-04-13 01:05:34,3377,7409,137.16,1040734,12,0,0
115081,115081,2018-04-13 01:05:57,2153,1737,50.19,1040757,12,0,0
115082,115082,2018-04-13 01:06:14,2791,7751,7.04,1040774,12,0,0
115083,115083,2018-04-13 01:07:43,2534,9523,25.19,1040863,12,0,0
115084,115084,2018-04-13 01:07:57,3712,7536,29.18,1040877,12,0,0
115085,115085,2018-04-13 01:07:59,1450,6215,74.69,1040879,12,0,0
115086,115086,2018-04-13 01:08:15,2630,7881,63.62,1040895,12,0,0
115087,115087,2018-04-13 01:08:28,4221,8959,7.36,1040908,12,0,0
115088,115088,2018-04-13 01:09:23,2722,9101,148.16,1040963,12,0,0
115089,115089,2018-04-13 01:10:01,1950,2515,28.09,1041001,12,0,0
115090,115090,2018-04-13 01:11:47,1522,2646,6.16,1041107,12,0,0
115091,115091,2018-04-13 01:12:10,2653,7911,54.58,1041130,12,0,0
115092,115092,2018-04-13 01:12:26,1884,6602,70.85,1041146,12,0,0
115093,115093,2018-04-13 01:12:40,408,4853,29.12,1041160,12,0,0
115094,115094,2018-04-13 01:13:08,2581,7904,114.91,1041188,12,0,0
115095,115095,2018-04-13 01:13:43,36,4423,11.75,1041223,12,0,0
115096,115096,2018-04-13 01:13:46,3422,9076,34.6,1041226,12,0,0
115097,115097,2018-04-13 01:13:58,2118,1130,17.6,1041238,12,0,0
115098,115098,2018-04-13 01:14:05,4775,2511,32.78,1041245,12,0,0
115099,115099,2018-04-13 01:14:42,966,2055,98.69,1041282,12,0,0
115100,115100,2018-04-13 01:16:13,701,699,18.49,1041373,12,0,0
115101,115101,2018-04-13 01:18:05,212,626,29.6,1041485,12,0,0
115102,115102,2018-04-13 01:18:15,3733,7295,141.87,1041495,12,0,0
115103,115103,2018-04-13 01:18:35,1973,9394,91.92,1041515,12,1,2
115104,115104,2018-04-13 01:18:37,1906,9671,28.14,1041517,12,0,0
115105,115105,2018-04-13 01:19:29,1322,3239,54.27,1041569,12,0,0
115106,115106,2018-04-13 01:19:52,4465,5428,59.02,1041592,12,0,0
115107,115107,2018-04-13 01:20:00,2049,1981,11.94,1041600,12,0,0
115108,115108,2018-04-13 01:20:22,637,4681,46.07,1041622,12,0,0
115109,115109,2018-04-13 01:20:55,2283,1455,40.54,1041655,12,0,0
115110,115110,2018-04-13 01:21:21,1749,6855,54.78,1041681,12,0,0
115111,115111,2018-04-13 01:21:29,3357,7011,90.81,1041689,12,0,0
115112,115112,2018-04-13 01:21:58,1037,961,81.75,1041718,12,0,0
115113,115113,2018-04-13 01:22:01,2841,8693,6.09,1041721,12,0,0
115114,115114,2018-04-13 01:22:32,2463,4716,33.23,1041752,12,0,0
115115,115115,2018-04-13 01:22:36,3152,3870,23.8,1041756,12,0,0
115116,115116,2018-04-13 01:23:03,752,3147,22.65,1041783,12,0,0
115117,115117,2018-04-13 01:23:18,4587,9111,55.26,1041798,12,0,0
115118,115118,2018-04-13 01:23:54,1786,8191,96.54,1041834,12,0,0
115119,115119,2018-04-13 01:24:24,2638,2626,115.51,1041864,12,0,0
115120,115120,2018-04-13 01:24:35,3987,2726,52.12,1041875,12,0,0
115121,115121,2018-04-13 01:25:17,128,1141,104.96,1041917,12,0,0
115122,115122,2018-04-13 01:26:31,4602,9395,7.72,1041991,12,0,0
115123,115123,2018-04-13 01:26:46,405,8311,50.64,1042006,12,0,0
115124,115124,2018-04-13 01:27:27,3893,1262,11.25,1042047,12,0,0
115125,115125,2018-04-13 01:27:39,1658,4932,5.0,1042059,12,0,0
115126,115126,2018-04-13 01:28:00,169,3754,23.73,1042080,12,0,0
115127,115127,2018-04-13 01:28:05,3829,5096,82.2,1042085,12,0,0
115128,115128,2018-04-13 01:28:54,852,6875,64.87,1042134,12,0,0
115129,115129,2018-04-13 01:29:02,462,5166,17.81,1042142,12,0,0
115130,115130,2018-04-13 01:29:23,3289,4002,59.92,1042163,12,0,0
115131,115131,2018-04-13 01:29:44,2488,1789,76.32,1042184,12,0,0
115132,115132,2018-04-13 01:30:06,2962,4793,7.21,1042206,12,0,0
115133,115133,2018-04-13 01:30:16,4691,8492,145.69,1042216,12,0,0
115134,115134,2018-04-13 01:31:21,2552,5319,23.53,1042281,12,0,0
115135,115135,2018-04-13 01:31:55,4283,7953,48.58,1042315,12,0,0
115136,115136,2018-04-13 01:32:35,3719,6388,49.24,1042355,12,0,0
115137,115137,2018-04-13 01:33:07,2834,8995,135.36,1042387,12,0,0
115138,115138,2018-04-13 01:34:27,2591,6184,43.9,1042467,12,0,0
115139,115139,2018-04-13 01:34:30,2793,7850,94.14,1042470,12,0,0
115140,115140,2018-04-13 01:34:33,4391,1237,39.13,1042473,12,0,0
115141,115141,2018-04-13 01:35:22,3969,7363,53.61,1042522,12,0,0
115142,115142,2018-04-13 01:36:10,2304,2566,118.93,1042570,12,0,0
115143,115143,2018-04-13 01:36:51,1118,9620,52.35,1042611,12,0,0
115144,115144,2018-04-13 01:37:04,1119,157,149.41,1042624,12,0,0
115145,115145,2018-04-13 01:37:09,4040,1096,49.56,1042629,12,0,0
115146,115146,2018-04-13 01:37:34,992,75,25.31,1042654,12,0,0
115147,115147,2018-04-13 01:38:41,4222,5578,59.09,1042721,12,0,0
115148,115148,2018-04-13 01:40:59,4368,7452,14.8,1042859,12,0,0
115149,115149,2018-04-13 01:41:46,3868,3680,8.97,1042906,12,0,0
115150,115150,2018-04-13 01:43:00,3157,6395,74.57,1042980,12,0,0
115151,115151,2018-04-13 01:43:09,805,9251,85.67,1042989,12,0,0
115152,115152,2018-04-13 01:43:29,4155,6606,8.88,1043009,12,0,0
115153,115153,2018-04-13 01:43:34,3484,5300,74.01,1043014,12,0,0
115154,115154,2018-04-13 01:44:13,4288,5186,130.71,1043053,12,0,0
115155,115155,2018-04-13 01:44:56,1304,5773,32.66,1043096,12,0,0
115156,115156,2018-04-13 01:44:57,361,2025,84.88,1043097,12,0,0
115157,115157,2018-04-13 01:45:37,430,8807,13.79,1043137,12,0,0
115158,115158,2018-04-13 01:45:46,3063,5641,77.79,1043146,12,0,0
115159,115159,2018-04-13 01:46:45,786,7052,2.02,1043205,12,0,0
115160,115160,2018-04-13 01:46:53,1231,7204,89.34,1043213,12,0,0
115161,115161,2018-04-13 01:46:53,2873,9997,116.19,1043213,12,0,0
115162,115162,2018-04-13 01:47:36,4848,4436,48.15,1043256,12,0,0
115163,115163,2018-04-13 01:47:56,1738,2855,41.04,1043276,12,0,0
115164,115164,2018-04-13 01:49:08,4460,9108,35.45,1043348,12,0,0
115165,115165,2018-04-13 01:50:04,2499,471,5.78,1043404,12,0,0
115166,115166,2018-04-13 01:50:13,2364,6094,38.91,1043413,12,0,0
115167,115167,2018-04-13 01:50:26,3461,66,72.95,1043426,12,0,0
115168,115168,2018-04-13 01:50:32,1481,9356,32.53,1043432,12,0,0
115169,115169,2018-04-13 01:50:36,630,2315,67.39,1043436,12,0,0
115170,115170,2018-04-13 01:50:37,2389,540,21.07,1043437,12,0,0
115171,115171,2018-04-13 01:50:41,4964,1423,17.73,1043441,12,0,0
115172,115172,2018-04-13 01:51:14,3243,4097,106.95,1043474,12,0,0
115173,115173,2018-04-13 01:51:17,698,1524,50.51,1043477,12,0,0
115174,115174,2018-04-13 01:51:50,4059,2770,103.04,1043510,12,0,0
115175,115175,2018-04-13 01:53:07,89,9206,47.28,1043587,12,0,0
115176,115176,2018-04-13 01:53:28,1231,8932,122.73,1043608,12,0,0
115177,115177,2018-04-13 01:53:34,147,4202,112.94,1043614,12,0,0
115178,115178,2018-04-13 01:53:39,409,5376,12.29,1043619,12,0,0
115179,115179,2018-04-13 01:53:46,2540,2076,113.03,1043626,12,0,0
115180,115180,2018-04-13 01:54:29,234,768,36.63,1043669,12,0,0
115181,115181,2018-04-13 01:54:46,1056,2818,103.38,1043686,12,0,0
115182,115182,2018-04-13 01:54:47,4144,1355,56.55,1043687,12,0,0
115183,115183,2018-04-13 01:54:50,2971,6606,52.05,1043690,12,0,0
115184,115184,2018-04-13 01:54:57,3425,6751,87.16,1043697,12,0,0
115186,115186,2018-04-13 01:56:33,4240,3324,70.61,1043793,12,0,0
115185,115185,2018-04-13 01:56:33,1039,5855,38.73,1043793,12,0,0
115187,115187,2018-04-13 01:56:34,4402,6370,3.63,1043794,12,0,0
115188,115188,2018-04-13 01:57:24,2680,3435,0.94,1043844,12,0,0
115189,115189,2018-04-13 01:57:36,610,7798,35.39,1043856,12,0,0
115190,115190,2018-04-13 01:57:44,1496,5887,67.27,1043864,12,0,0
115191,115191,2018-04-13 01:58:05,2240,6640,8.94,1043885,12,0,0
115192,115192,2018-04-13 01:58:18,2903,8234,92.15,1043898,12,0,0
115193,115193,2018-04-13 01:58:28,4234,6623,29.67,1043908,12,0,0
115194,115194,2018-04-13 01:59:31,4923,6145,135.6,1043971,12,0,0
115195,115195,2018-04-13 01:59:43,1640,8564,12.61,1043983,12,0,0
115196,115196,2018-04-13 01:59:59,3338,6779,23.1,1043999,12,0,0
115197,115197,2018-04-13 02:00:53,2863,5747,45.21,1044053,12,0,0
115198,115198,2018-04-13 02:01:23,4620,194,30.29,1044083,12,0,0
115199,115199,2018-04-13 02:02:05,1447,5905,83.44,1044125,12,0,0
115200,115200,2018-04-13 02:02:16,171,1658,121.25,1044136,12,0,0
115201,115201,2018-04-13 02:02:42,3101,3072,72.8,1044162,12,0,0
115202,115202,2018-04-13 02:02:44,2207,9011,37.6,1044164,12,0,0
115203,115203,2018-04-13 02:03:30,3746,3901,5.34,1044210,12,0,0
115204,115204,2018-04-13 02:03:59,3616,7971,92.98,1044239,12,0,0
115205,115205,2018-04-13 02:04:46,2906,1916,19.39,1044286,12,0,0
115206,115206,2018-04-13 02:05:02,2633,39,26.52,1044302,12,0,0
115207,115207,2018-04-13 02:05:03,1580,1450,13.32,1044303,12,0,0
115208,115208,2018-04-13 02:05:20,2554,1937,57.86,1044320,12,0,0
115209,115209,2018-04-13 02:05:55,650,9402,91.07,1044355,12,0,0
115210,115210,2018-04-13 02:06:00,323,8217,11.08,1044360,12,0,0
115211,115211,2018-04-13 02:06:47,1616,1927,18.69,1044407,12,0,0
115212,115212,2018-04-13 02:06:55,288,3703,110.06,1044415,12,0,0
115213,115213,2018-04-13 02:07:08,2737,177,62.35,1044428,12,0,0
115214,115214,2018-04-13 02:07:32,1245,9645,21.13,1044452,12,0,0
115215,115215,2018-04-13 02:08:22,181,8636,15.35,1044502,12,0,0
115216,115216,2018-04-13 02:09:30,3395,6300,17.8,1044570,12,0,0
115217,115217,2018-04-13 02:09:57,448,7363,41.38,1044597,12,0,0
115218,115218,2018-04-13 02:10:07,628,2128,181.89,1044607,12,0,0
115219,115219,2018-04-13 02:10:20,134,1925,22.72,1044620,12,0,0
115220,115220,2018-04-13 02:10:22,4848,9013,45.76,1044622,12,0,0
115221,115221,2018-04-13 02:11:01,3236,7413,40.14,1044661,12,0,0
115222,115222,2018-04-13 02:11:54,2205,5209,25.24,1044714,12,0,0
115223,115223,2018-04-13 02:12:11,3826,2646,8.84,1044731,12,0,0
115224,115224,2018-04-13 02:12:29,4769,6638,3.99,1044749,12,0,0
115225,115225,2018-04-13 02:13:07,1596,7403,34.03,1044787,12,0,0
115226,115226,2018-04-13 02:13:12,4118,8520,22.22,1044792,12,0,0
115227,115227,2018-04-13 02:13:44,3550,5445,3.95,1044824,12,0,0
115228,115228,2018-04-13 02:14:44,1451,3137,66.32,1044884,12,0,0
115229,115229,2018-04-13 02:14:46,2352,7014,53.69,1044886,12,0,0
115230,115230,2018-04-13 02:15:07,1605,4572,44.2,1044907,12,0,0
115231,115231,2018-04-13 02:16:03,59,1733,47.57,1044963,12,0,0
115232,115232,2018-04-13 02:18:56,725,2258,142.47,1045136,12,0,0
115233,115233,2018-04-13 02:19:14,1055,7011,16.53,1045154,12,0,0
115234,115234,2018-04-13 02:19:32,1693,8843,26.9,1045172,12,0,0
115235,115235,2018-04-13 02:20:23,1233,3080,13.73,1045223,12,0,0
115236,115236,2018-04-13 02:20:31,2292,7794,95.47,1045231,12,0,0
115237,115237,2018-04-13 02:20:35,4833,8904,40.18,1045235,12,0,0
115238,115238,2018-04-13 02:20:48,3469,3266,103.59,1045248,12,0,0
115239,115239,2018-04-13 02:20:50,4799,3540,59.01,1045250,12,0,0
115240,115240,2018-04-13 02:21:39,1357,3705,22.17,1045299,12,0,0
115241,115241,2018-04-13 02:22:21,686,297,142.89,1045341,12,0,0
115242,115242,2018-04-13 02:22:25,4069,8738,78.21,1045345,12,0,0
115243,115243,2018-04-13 02:22:34,1996,6845,51.4,1045354,12,0,0
115244,115244,2018-04-13 02:22:44,4729,7912,77.06,1045364,12,0,0
115245,115245,2018-04-13 02:22:50,4487,6355,85.02,1045370,12,0,0
115246,115246,2018-04-13 02:23:22,4664,8742,27.85,1045402,12,0,0
115247,115247,2018-04-13 02:23:25,4355,6697,38.85,1045405,12,0,0
115248,115248,2018-04-13 02:23:59,3115,8589,25.19,1045439,12,0,0
115249,115249,2018-04-13 02:24:18,4476,609,38.49,1045458,12,0,0
115250,115250,2018-04-13 02:24:36,2222,3604,65.24,1045476,12,0,0
115251,115251,2018-04-13 02:25:11,992,4303,19.38,1045511,12,0,0
115252,115252,2018-04-13 02:25:13,1606,2147,29.85,1045513,12,0,0
115253,115253,2018-04-13 02:25:14,1106,2976,28.39,1045514,12,0,0
115254,115254,2018-04-13 02:25:22,2424,8693,31.67,1045522,12,0,0
115255,115255,2018-04-13 02:25:40,483,2843,23.5,1045540,12,0,0
115256,115256,2018-04-13 02:25:54,3791,7923,50.74,1045554,12,0,0
115257,115257,2018-04-13 02:25:54,1550,8376,8.69,1045554,12,0,0
115258,115258,2018-04-13 02:26:27,3497,1638,106.15,1045587,12,0,0
115259,115259,2018-04-13 02:26:35,1705,1084,47.25,1045595,12,0,0
115260,115260,2018-04-13 02:26:41,1058,6609,86.49,1045601,12,0,0
115261,115261,2018-04-13 02:27:40,3064,4906,64.46,1045660,12,0,0
115262,115262,2018-04-13 02:27:43,1081,9105,514.6500000000001,1045663,12,1,3
115263,115263,2018-04-13 02:27:59,3782,8950,111.14,1045679,12,0,0
115264,115264,2018-04-13 02:28:01,1005,3919,55.45,1045681,12,0,0
115265,115265,2018-04-13 02:28:36,1731,3610,10.27,1045716,12,0,0
115266,115266,2018-04-13 02:28:41,335,7967,66.51,1045721,12,0,0
115267,115267,2018-04-13 02:28:54,4271,4701,94.74,1045734,12,0,0
115268,115268,2018-04-13 02:28:58,4674,3281,32.11,1045738,12,0,0
115269,115269,2018-04-13 02:29:31,2822,7058,129.97,1045771,12,0,0
115270,115270,2018-04-13 02:30:25,358,7783,31.18,1045825,12,0,0
115271,115271,2018-04-13 02:30:45,3209,5330,37.1,1045845,12,0,0
115273,115273,2018-04-13 02:31:09,2396,8756,19.7,1045869,12,0,0
115272,115272,2018-04-13 02:31:09,4786,4013,68.87,1045869,12,0,0
115274,115274,2018-04-13 02:32:08,230,3809,68.49,1045928,12,0,0
115275,115275,2018-04-13 02:32:14,4176,4159,24.81,1045934,12,0,0
115276,115276,2018-04-13 02:32:17,2956,3471,4.07,1045937,12,0,0
115277,115277,2018-04-13 02:32:28,1240,424,49.29,1045948,12,0,0
115278,115278,2018-04-13 02:32:52,3826,1925,69.12,1045972,12,0,0
115279,115279,2018-04-13 02:33:17,288,7467,84.13,1045997,12,0,0
115280,115280,2018-04-13 02:33:22,230,6590,60.8,1046002,12,0,0
115282,115282,2018-04-13 02:33:30,471,2787,10.67,1046010,12,0,0
115281,115281,2018-04-13 02:33:30,1088,9444,22.45,1046010,12,0,0
115283,115283,2018-04-13 02:33:44,543,105,6.42,1046024,12,0,0
115284,115284,2018-04-13 02:33:58,2305,7287,48.49,1046038,12,0,0
115285,115285,2018-04-13 02:34:26,4374,6731,25.09,1046066,12,0,0
115286,115286,2018-04-13 02:34:29,2923,1507,57.35,1046069,12,0,0
115287,115287,2018-04-13 02:34:32,4431,1265,117.39,1046072,12,0,0
115288,115288,2018-04-13 02:35:54,1073,1057,82.32,1046154,12,0,0
115289,115289,2018-04-13 02:36:18,1758,9780,68.69,1046178,12,0,0
115290,115290,2018-04-13 02:36:53,3535,968,7.77,1046213,12,0,0
115291,115291,2018-04-13 02:36:57,240,910,17.03,1046217,12,0,0
115292,115292,2018-04-13 02:37:26,12,6987,102.69,1046246,12,0,0
115293,115293,2018-04-13 02:37:30,1815,3988,68.67,1046250,12,0,0
115294,115294,2018-04-13 02:37:52,3239,2504,51.73,1046272,12,0,0
115295,115295,2018-04-13 02:38:05,1630,50,94.84,1046285,12,0,0
115296,115296,2018-04-13 02:38:22,2446,6612,8.68,1046302,12,0,0
115297,115297,2018-04-13 02:38:47,1562,3383,76.25,1046327,12,0,0
115298,115298,2018-04-13 02:39:08,4121,4376,14.57,1046348,12,0,0
115299,115299,2018-04-13 02:39:10,2329,1938,42.48,1046350,12,0,0
115300,115300,2018-04-13 02:39:10,4192,862,109.06,1046350,12,0,0
115301,115301,2018-04-13 02:39:25,4610,3686,74.43,1046365,12,0,0
115302,115302,2018-04-13 02:40:01,1304,8165,24.49,1046401,12,0,0
115303,115303,2018-04-13 02:40:17,1492,5838,12.28,1046417,12,0,0
115304,115304,2018-04-13 02:40:35,3941,3869,4.97,1046435,12,0,0
115305,115305,2018-04-13 02:40:48,1464,5496,143.66,1046448,12,0,0
115306,115306,2018-04-13 02:41:06,2006,5346,42.08,1046466,12,0,0
115307,115307,2018-04-13 02:41:27,57,4295,44.53,1046487,12,0,0
115308,115308,2018-04-13 02:41:34,4226,9360,79.14,1046494,12,0,0
115309,115309,2018-04-13 02:41:52,1580,9405,5.67,1046512,12,0,0
115310,115310,2018-04-13 02:41:58,1225,2379,23.17,1046518,12,0,0
115311,115311,2018-04-13 02:42:12,382,2049,30.02,1046532,12,0,0
115312,115312,2018-04-13 02:42:13,3830,2981,19.87,1046533,12,0,0
115313,115313,2018-04-13 02:42:16,234,4352,92.14,1046536,12,0,0
115314,115314,2018-04-13 02:42:24,962,6094,24.67,1046544,12,0,0
115315,115315,2018-04-13 02:42:40,4805,3483,3.67,1046560,12,0,0
115316,115316,2018-04-13 02:42:42,474,18,12.09,1046562,12,0,0
115317,115317,2018-04-13 02:42:45,4482,7924,21.05,1046565,12,0,0
115318,115318,2018-04-13 02:43:18,1093,9083,9.21,1046598,12,0,0
115319,115319,2018-04-13 02:43:23,927,3832,67.81,1046603,12,0,0
115320,115320,2018-04-13 02:43:32,363,2286,31.2,1046612,12,0,0
115321,115321,2018-04-13 02:44:02,3196,8220,123.05,1046642,12,0,0
115322,115322,2018-04-13 02:46:10,534,8967,19.92,1046770,12,0,0
115323,115323,2018-04-13 02:46:11,2802,5844,35.44,1046771,12,0,0
115324,115324,2018-04-13 02:46:13,2977,7296,25.21,1046773,12,0,0
115325,115325,2018-04-13 02:46:26,3089,6485,12.94,1046786,12,0,0
115326,115326,2018-04-13 02:47:05,566,2705,33.46,1046825,12,0,0
115327,115327,2018-04-13 02:47:31,3979,1604,42.95,1046851,12,0,0
115328,115328,2018-04-13 02:47:42,102,6434,5.09,1046862,12,0,0
115329,115329,2018-04-13 02:48:11,1576,3690,2.75,1046891,12,0,0
115330,115330,2018-04-13 02:48:43,1129,630,70.54,1046923,12,0,0
115331,115331,2018-04-13 02:49:23,3620,4451,13.21,1046963,12,0,0
115332,115332,2018-04-13 02:49:24,4648,3103,37.41,1046964,12,0,0
115333,115333,2018-04-13 02:50:10,3871,9796,2.38,1047010,12,0,0
